user_id,city,avg_spend,order_frequency,veg_ratio,budget_segment,preferred_cuisines,last_order_ts
5303,Lucknow,366.78,5.73,0.95,mid,Pizza,2024-12-09T14:43:03Z
5304,Bangalore,321.98,4.49,0.04,mid,North Indian,2024-10-04T16:53:14Z
5305,Mumbai,398.48,7.7,0.34,mid,Burger;Healthy,2024-09-03T17:52:14Z
5306,Delhi,307.1,3.76,0.6,mid,Chinese;South Indian,2024-09-12T20:44:28Z
5307,Delhi,408.45,4.27,0.71,mid,Pizza;Desserts,2024-11-10T19:32:55Z
5308,Surat,303.79,6.4,0.83,mid,Pizza;North Indian,2024-11-09T14:01:34Z
5309,Chennai,345.38,2.49,0.11,mid,South Indian;Pizza,2024-12-12T11:28:16Z
5310,Mumbai,450.28,1.79,0.76,mid,Desserts,2024-11-01T02:33:31Z
5311,Delhi,558.78,2.21,0.71,premium,Pizza;Burger;Thai,2024-07-29T09:39:51Z
5312,Delhi,423.43,2.86,0.39,mid,Biryani;Continental,2024-12-04T04:54:07Z
5313,Delhi,476.53,4.52,0.74,mid,Burger,2024-12-26T15:56:17Z
5314,Surat,213.13,3.86,0.98,budget,South Indian,2024-12-10T10:18:10Z
5315,Mumbai,94.82,5.87,0.03,budget,North Indian,2024-12-18T15:06:53Z
5316,Pune,440.45,2.18,0.43,mid,Desserts;Thai,2024-11-11T07:11:08Z
5317,Hyderabad,155.88,1.18,0.49,budget,Chinese;North Indian,2024-10-19T16:55:21Z
5318,Ahmedabad,158.48,5.08,0.76,budget,Pizza;Biryani,2024-10-25T15:01:46Z
5319,Bangalore,350.52,4.92,0.05,mid,Continental,2024-11-28T10:44:34Z
5320,Mumbai,194.62,15.15,0.01,budget,South Indian;Chinese,2024-11-20T16:04:53Z
5321,Mumbai,579.97,1.84,0.97,premium,South Indian;Pizza,2024-10-17T10:12:52Z
5322,Bangalore,716.89,1.39,0.96,premium,Biryani,2023-01-27T15:48:09Z
5323,Ahmedabad,660.45,3.48,0.3,premium,Biryani,2024-12-19T17:54:26Z
5324,Mumbai,690.75,4.76,0.36,premium,Biryani;South Indian,2024-11-23T13:56:49Z
5325,Mumbai,380.02,9.21,0.68,mid,Burger;South Indian,2024-11-26T00:04:43Z
5326,Mumbai,233.11,3.74,0.31,budget,Biryani;Continental,2024-12-24T17:14:35Z
5327,Mumbai,445.27,1.82,0.71,mid,Chinese;South Indian;Burger,2024-05-26T12:41:55Z
5328,Mumbai,370.16,2.66,0.29,mid,North Indian,2024-12-05T13:33:32Z
5329,Mumbai,478.56,5.07,0.9,mid,South Indian;Healthy,2024-12-08T12:41:47Z
5330,Delhi,258.51,5.82,0.88,mid,North Indian;Biryani,2024-12-01T16:54:43Z
5331,Kolkata,165.46,1.31,0.78,budget,Desserts,2024-08-05T10:52:01Z
5332,Hyderabad,400.08,3.96,0.33,mid,North Indian,2024-09-17T21:50:34Z
5333,Delhi,201.57,2.09,0.68,budget,South Indian;North Indian,2024-12-26T14:15:34Z
5334,Hyderabad,366.84,9.08,0.66,mid,North Indian;Chinese;South Indian,2024-11-27T10:32:24Z
5335,Delhi,373.42,3.56,0.81,mid,Thai;South Indian,2024-11-15T13:59:17Z
5336,Delhi,410.01,2.37,0.16,mid,Pizza;North Indian,2024-11-29T18:20:52Z
5337,Ahmedabad,225.69,3.51,0.71,budget,Pizza;Desserts;Continental,2024-05-24T09:25:25Z
5338,Mumbai,240.64,6.03,0.66,budget,Biryani;North Indian,2024-12-25T10:01:46Z
5339,Kolkata,219.05,1.08,0.55,budget,Chinese;Pizza;North Indian,2024-08-23T09:05:02Z
5340,Hyderabad,295.91,4.93,0.99,mid,Healthy;Thai;North Indian,2024-11-25T19:32:53Z
5341,Delhi,583.97,3.92,0.5,premium,Chinese;Thai,2024-10-28T16:32:12Z
5342,Bangalore,417.75,7.42,0.06,mid,North Indian;Continental,2024-12-17T06:57:56Z
5343,Delhi,160.9,2.58,0.52,budget,Pizza,2024-08-09T04:58:36Z
5344,Mumbai,500.0,5.72,0.73,premium,Desserts,2024-12-25T13:50:09Z
5345,Mumbai,227.36,3.92,0.87,budget,Burger,2024-12-03T14:26:22Z
5346,Mumbai,205.05,1.33,0.75,budget,Desserts;South Indian,2024-05-11T11:09:39Z
5347,Hyderabad,644.97,4.14,0.61,premium,Pizza;Chinese;Biryani,2024-08-15T16:54:37Z
5348,Pune,128.77,2.83,0.82,budget,South Indian;Thai;North Indian,2024-11-13T13:22:32Z
5349,Bangalore,416.64,4.67,0.4,mid,Pizza;Burger,2024-12-25T16:02:11Z
5350,Surat,396.86,3.28,0.48,mid,North Indian;Thai;Burger,2024-09-14T08:38:27Z
5351,Hyderabad,847.82,3.54,0.33,premium,Thai,2024-12-05T12:08:04Z
5352,Mumbai,343.92,1.14,0.76,mid,North Indian;Chinese,2024-04-24T15:59:57Z
5353,Pune,296.94,5.77,0.24,mid,Thai,2024-09-17T17:01:10Z
5354,Mumbai,158.52,6.79,0.11,budget,Chinese,2024-10-08T22:16:12Z
5355,Hyderabad,167.35,0.76,0.05,budget,South Indian;Pizza,2023-11-10T18:31:20Z
5356,Mumbai,173.49,7.53,0.24,budget,Healthy,2024-10-24T23:36:01Z
5357,Mumbai,893.83,4.88,0.91,premium,Thai;Biryani,2024-09-11T17:10:53Z
5358,Chennai,140.53,2.76,0.52,budget,Pizza;South Indian;North Indian,2024-12-08T09:07:09Z
5359,Mumbai,162.43,1.77,0.16,budget,Biryani;South Indian,2024-05-22T10:04:16Z
5360,Mumbai,144.33,8.47,0.83,budget,Continental,2024-12-15T17:14:59Z
5361,Mumbai,111.43,1.4,0.47,budget,North Indian,2024-03-09T08:25:20Z
5362,Chennai,945.52,4.18,0.22,premium,South Indian;Burger,2024-11-30T05:11:27Z
5363,Chennai,153.29,3.85,0.98,budget,Chinese;North Indian;South Indian,2024-12-22T20:47:44Z
5364,Surat,655.74,5.69,0.68,premium,Chinese;Healthy,2024-12-14T16:55:29Z
5365,Mumbai,311.33,1.66,0.1,mid,Thai,2024-09-16T09:44:30Z
5366,Bangalore,343.67,1.06,0.24,mid,Thai;North Indian,2024-12-30T12:13:07Z
5367,Lucknow,541.53,9.83,0.35,premium,Chinese,2024-12-23T10:17:20Z
5368,Hyderabad,470.37,1.74,0.28,mid,Biryani;South Indian;Pizza,2024-10-16T11:36:27Z
5369,Delhi,555.91,3.19,0.61,mid,Chinese;Desserts;South Indian,2024-12-05T08:20:11Z
5370,Mumbai,158.72,4.14,0.45,budget,Pizza,2024-12-21T15:05:05Z
5371,Mumbai,223.41,12.11,0.74,budget,Chinese;Pizza,2024-12-29T06:27:01Z
5372,Mumbai,569.91,2.11,0.79,mid,South Indian;Chinese;North Indian,2024-08-15T12:08:03Z
5373,Pune,826.77,4.18,0.25,premium,North Indian,2024-10-27T20:16:26Z
5374,Chennai,349.74,2.8,0.03,mid,Burger;Thai,2024-07-02T13:37:48Z
5375,Chennai,186.63,1.36,0.09,budget,Biryani,2024-08-22T08:50:42Z
5376,Delhi,213.0,7.74,0.2,budget,Pizza,2024-12-31T09:32:25Z
5377,Lucknow,448.59,13.79,0.04,mid,South Indian,2024-12-28T23:46:07Z
5378,Delhi,135.74,9.0,0.58,budget,South Indian;North Indian;Healthy,2024-12-19T07:44:17Z
5379,Surat,209.89,3.98,0.86,budget,Thai;Pizza;Chinese,2024-10-18T09:08:38Z
5380,Mumbai,440.22,3.98,0.92,mid,South Indian;North Indian,2024-11-30T19:01:18Z
5381,Lucknow,336.86,1.46,0.33,mid,Continental;North Indian,2024-08-14T19:09:20Z
5382,Delhi,211.06,6.74,0.76,budget,Biryani,2024-11-05T03:07:29Z
5383,Jaipur,152.98,1.24,0.33,budget,North Indian,2024-09-02T07:09:21Z
5384,Delhi,173.41,4.29,0.26,budget,North Indian,2024-08-24T20:12:32Z
5385,Mumbai,175.63,3.57,0.29,budget,South Indian;North Indian,2024-10-24T05:34:02Z
5386,Delhi,735.76,3.7,0.91,premium,South Indian,2024-10-25T08:02:33Z
5387,Bangalore,174.82,2.3,0.16,budget,South Indian;Biryani;Thai,2024-12-20T17:42:04Z
5388,Hyderabad,884.86,3.14,0.82,premium,South Indian,2024-11-02T07:52:08Z
5389,Bangalore,189.54,5.39,0.28,budget,South Indian;Desserts,2024-12-10T11:28:59Z
5390,Bangalore,101.81,2.9,0.4,budget,Thai,2024-05-03T15:53:36Z
5391,Mumbai,839.95,5.02,0.25,premium,Healthy;South Indian,2024-12-06T08:30:08Z
5392,Delhi,180.68,5.53,0.55,budget,Thai,2024-10-18T14:38:59Z
5393,Pune,944.4,4.93,0.3,premium,Continental;Biryani,2024-12-07T13:39:17Z
5394,Bangalore,415.55,2.34,0.58,mid,South Indian;Desserts,2024-10-05T08:26:47Z
5395,Mumbai,450.98,3.93,0.82,mid,Healthy;South Indian,2024-12-20T01:22:01Z
5396,Mumbai,804.86,4.23,0.77,premium,Chinese;South Indian,2024-12-23T17:15:05Z
5397,Pune,194.97,3.73,0.7,budget,Pizza;North Indian;Desserts,2024-11-28T15:50:03Z
5398,Chennai,325.57,1.44,0.81,mid,North Indian;Thai,2024-10-13T09:33:28Z
5399,Delhi,200.17,3.48,0.66,budget,South Indian;Thai,2024-09-23T17:33:14Z
5400,Hyderabad,411.44,1.55,0.07,mid,Burger,2024-07-26T13:56:06Z
5401,Bangalore,838.18,5.56,0.09,premium,Burger;Continental,2024-12-16T12:56:00Z
5402,Mumbai,910.94,2.88,0.65,premium,Pizza,2024-11-05T17:46:44Z
5403,Mumbai,166.52,2.29,0.86,budget,Thai;North Indian;Pizza,2024-12-16T12:44:37Z
5404,Mumbai,165.38,1.08,0.43,budget,Chinese;Burger;South Indian,2024-10-27T10:51:11Z
5405,Delhi,417.78,1.38,0.12,mid,Pizza;Chinese,2024-05-31T19:15:22Z
5406,Mumbai,127.95,3.86,0.17,budget,Pizza;Chinese;Thai,2024-10-21T23:05:25Z
5407,Mumbai,728.85,2.26,0.1,premium,North Indian;Desserts;Pizza,2024-10-22T16:00:06Z
5408,Bangalore,552.38,6.85,0.26,premium,Chinese;South Indian,2024-12-25T02:42:19Z
5409,Mumbai,384.37,3.27,0.86,mid,Biryani;South Indian;North Indian,2024-08-08T16:35:21Z
5410,Bangalore,365.62,7.75,0.75,mid,Healthy;Chinese;Desserts,2024-12-14T04:06:27Z
5411,Mumbai,238.6,3.02,0.92,budget,South Indian;Biryani,2024-10-27T02:42:18Z
5412,Mumbai,804.64,2.82,0.63,premium,South Indian;Chinese,2024-12-27T20:21:57Z
5413,Lucknow,213.9,4.24,0.78,budget,Burger;Chinese;South Indian,2024-11-07T17:18:18Z
5414,Surat,329.19,4.29,0.08,mid,Biryani;North Indian;Pizza,2024-12-19T19:33:23Z
5415,Mumbai,149.71,2.76,0.68,budget,Thai;North Indian,2024-07-19T11:46:17Z
5416,Delhi,170.4,1.15,0.56,budget,Pizza,2024-10-20T08:43:56Z
5417,Hyderabad,912.11,4.82,0.29,premium,South Indian,2024-12-16T15:34:39Z
5418,Delhi,401.43,6.69,0.73,mid,South Indian;Desserts;Healthy,2024-11-08T11:42:30Z
5419,Bangalore,401.91,1.77,0.32,mid,Biryani,2024-10-11T08:32:27Z
5420,Hyderabad,465.33,1.56,0.02,mid,Thai;Burger,2024-12-25T15:48:49Z
5421,Bangalore,407.75,1.51,0.87,mid,Desserts,2024-09-19T06:48:15Z
5422,Delhi,466.62,1.89,0.46,mid,Continental;Desserts;North Indian,2024-07-19T15:29:58Z
5423,Lucknow,360.54,1.69,0.88,mid,North Indian,2024-09-02T15:45:43Z
5424,Delhi,458.51,1.67,0.63,mid,North Indian;Thai,2024-08-25T13:30:22Z
5425,Bangalore,159.72,6.73,0.75,budget,Chinese;Continental,2024-11-03T18:55:02Z
5426,Bangalore,297.77,1.68,0.99,mid,North Indian;South Indian,2024-11-18T08:11:39Z
5427,Mumbai,804.86,5.3,0.63,premium,North Indian,2024-12-25T15:26:34Z
5428,Mumbai,959.31,1.84,0.83,premium,Pizza;South Indian;Biryani,2024-12-05T07:39:43Z
5429,Chennai,407.21,1.42,0.22,mid,North Indian;Chinese;Thai,2024-03-16T19:16:05Z
5430,Jaipur,164.44,2.92,0.77,budget,North Indian;South Indian,2024-07-28T16:03:32Z
5431,Bangalore,273.07,3.08,0.5,mid,South Indian;North Indian,2024-09-17T15:08:24Z
5432,Ahmedabad,177.91,1.23,0.63,budget,South Indian;Thai,2024-09-03T09:56:32Z
5433,Ahmedabad,237.54,5.89,0.87,budget,North Indian;Continental,2024-11-03T14:06:54Z
5434,Mumbai,188.66,8.85,0.17,budget,Healthy,2024-11-25T15:02:56Z
5435,Mumbai,464.47,2.94,0.1,mid,Burger;Healthy,2023-10-12T10:14:01Z
5436,Bangalore,925.83,3.79,0.91,premium,Continental,2024-12-04T17:53:34Z
5437,Pune,174.96,1.68,0.76,budget,Chinese;North Indian,2024-01-22T02:26:31Z
5438,Bangalore,199.67,3.47,0.24,budget,South Indian;Chinese,2024-09-27T15:49:51Z
5439,Lucknow,224.05,4.75,0.77,mid,South Indian,2024-09-08T10:54:23Z
5440,Mumbai,500.0,5.33,0.06,premium,Healthy;Pizza,2024-12-23T11:52:37Z
5441,Mumbai,151.47,2.86,0.93,budget,Pizza;North Indian,2024-10-15T19:09:48Z
5442,Mumbai,176.17,4.65,0.89,budget,South Indian;Biryani,2024-11-23T17:29:27Z
5443,Mumbai,267.1,2.17,0.84,mid,Pizza;Burger,2024-06-01T21:08:57Z
5444,Chennai,164.49,3.2,0.35,budget,Continental;Biryani,2024-10-09T19:27:20Z
5445,Ahmedabad,149.59,2.21,0.86,budget,Desserts,2024-11-20T07:09:27Z
5446,Chennai,324.59,5.26,0.38,mid,Desserts,2024-12-25T11:31:34Z
5447,Mumbai,1082.35,7.82,0.03,premium,Pizza,2024-12-10T13:05:39Z
5448,Mumbai,116.22,2.19,0.24,budget,Chinese;Desserts,2024-04-06T15:06:43Z
5449,Mumbai,305.89,6.83,0.01,mid,Desserts;Thai;South Indian,2024-12-18T18:26:47Z
5450,Delhi,446.33,2.93,0.22,mid,Biryani,2024-05-09T17:55:19Z
5451,Mumbai,382.49,3.77,0.88,mid,Chinese;Thai,2024-11-23T11:33:32Z
5452,Pune,148.74,3.07,0.74,budget,Chinese,2024-12-02T10:24:30Z
5453,Kochi,711.35,1.34,0.23,premium,Continental;Biryani,2023-10-28T06:57:19Z
5454,Delhi,235.08,3.42,0.94,budget,South Indian;Continental,2024-06-23T19:45:20Z
5455,Delhi,1114.38,4.5,0.49,premium,South Indian;Chinese;Burger,2024-11-07T18:41:54Z
5456,Delhi,449.84,2.19,0.5,mid,Desserts,2024-08-04T17:59:39Z
5457,Bangalore,254.83,5.1,0.33,mid,Desserts;North Indian,2024-12-01T15:46:58Z
5458,Pune,800.78,1.78,0.08,premium,Biryani;Chinese,2023-11-06T20:28:26Z
5459,Delhi,875.11,4.13,0.08,premium,North Indian;South Indian,2024-12-09T13:55:24Z
5460,Jaipur,451.0,1.78,0.13,mid,Burger;Desserts,2024-12-06T14:18:07Z
5461,Bangalore,375.54,1.16,0.83,mid,South Indian;Pizza;Chinese,2023-10-07T03:49:27Z
5462,Mumbai,423.03,4.66,0.69,mid,South Indian;Thai;Burger,2024-12-25T18:03:39Z
5463,Delhi,295.36,3.23,0.72,mid,Biryani;Continental,2023-11-06T14:35:04Z
5464,Bangalore,231.75,5.76,0.64,budget,Chinese;Burger;Continental,2024-10-08T11:22:33Z
5465,Mumbai,293.67,2.03,0.4,mid,Chinese,2023-08-22T14:09:11Z
5466,Kolkata,756.01,2.65,0.52,premium,Healthy,2024-12-23T12:39:49Z
5467,Pune,777.81,4.39,0.14,premium,Thai,2024-08-20T12:28:07Z
5468,Delhi,297.44,6.89,0.18,mid,Pizza,2024-11-22T14:36:57Z
5469,Mumbai,384.73,18.27,0.19,mid,Continental;Chinese,2024-12-23T15:47:30Z
5470,Delhi,126.07,1.88,0.74,budget,North Indian;South Indian,2024-11-29T12:59:37Z
5471,Delhi,333.8,2.24,0.24,mid,Burger;North Indian,2024-12-22T15:35:05Z
5472,Mumbai,365.1,3.09,0.06,mid,Biryani,2024-11-17T18:54:30Z
5473,Jaipur,490.28,1.46,0.4,mid,Biryani;Desserts;South Indian,2024-10-13T16:27:18Z
5474,Kochi,737.82,9.24,0.4,premium,Chinese;Pizza,2024-12-05T06:58:57Z
5475,Jaipur,151.26,4.18,0.45,budget,South Indian,2024-11-15T13:00:34Z
5476,Pune,299.41,2.71,0.25,mid,North Indian;Pizza;Desserts,2024-12-21T11:48:13Z
5477,Bangalore,751.83,3.22,0.71,premium,North Indian,2024-12-28T17:11:06Z
5478,Mumbai,164.68,3.64,0.65,budget,Biryani;North Indian,2024-12-23T15:22:29Z
5479,Jaipur,482.3,2.32,0.45,mid,South Indian;Burger,2024-10-05T08:55:54Z
5480,Mumbai,435.51,1.98,0.36,mid,Burger,2024-10-28T20:24:18Z
5481,Mumbai,825.43,1.68,0.46,premium,Biryani;North Indian,2024-12-14T15:55:10Z
5482,Jaipur,840.37,3.31,0.39,premium,Thai,2024-09-27T21:15:40Z
5483,Surat,224.59,5.81,0.73,budget,Desserts,2024-10-24T16:48:58Z
5484,Mumbai,213.48,0.64,1.0,budget,South Indian,2023-07-03T06:38:40Z
5485,Chennai,495.87,4.26,0.28,mid,Chinese,2024-10-11T11:50:04Z
5486,Chennai,372.39,5.36,0.35,mid,North Indian,2024-12-17T13:28:40Z
5487,Mumbai,163.69,1.79,0.59,budget,Desserts;South Indian;North Indian,2024-08-10T12:39:52Z
5488,Mumbai,405.01,3.47,0.42,mid,Burger;North Indian,2024-04-10T00:48:24Z
5489,Kochi,400.2,5.97,0.97,mid,Burger,2024-12-26T18:25:22Z
5490,Delhi,456.59,3.06,0.35,mid,Chinese;Biryani;North Indian,2024-03-29T23:01:46Z
5491,Mumbai,434.29,2.33,0.43,mid,Desserts,2024-05-29T17:03:18Z
5492,Pune,259.72,3.31,0.93,mid,Thai;Chinese,2024-12-16T18:48:45Z
5493,Ahmedabad,138.46,4.72,0.5,budget,Burger,2024-12-31T21:28:23Z
5494,Delhi,272.03,2.47,0.89,mid,Chinese,2024-12-31T13:26:42Z
5495,Mumbai,153.77,1.36,0.89,budget,Biryani;Chinese;Desserts,2024-11-25T11:36:38Z
5496,Mumbai,472.96,1.79,0.63,mid,Pizza;Desserts;Thai,2024-11-02T17:05:58Z
5497,Ahmedabad,111.11,1.66,0.54,budget,North Indian;Desserts,2024-07-05T15:47:27Z
5498,Kochi,158.33,5.23,0.89,budget,North Indian;Healthy,2024-11-21T14:43:44Z
5499,Delhi,193.58,5.56,0.41,budget,Thai;Burger,2024-11-27T16:21:40Z
5500,Mumbai,138.92,2.4,0.17,budget,Pizza;Thai,2024-09-19T16:02:00Z
5501,Delhi,422.27,1.44,0.43,mid,Healthy,2024-07-05T10:31:29Z
5502,Bangalore,843.86,6.89,0.65,premium,Thai,2024-09-14T08:32:12Z
5503,Mumbai,177.28,4.26,0.2,budget,Continental,2024-11-25T15:02:06Z
5504,Mumbai,141.97,6.29,0.25,budget,Healthy;Pizza;Desserts,2024-12-10T17:18:44Z
5505,Mumbai,924.04,5.91,0.75,premium,South Indian,2024-09-14T11:11:49Z
5506,Delhi,482.03,2.67,0.94,mid,South Indian,2024-09-19T01:27:34Z
5507,Jaipur,228.58,2.95,0.56,budget,North Indian;Burger,2024-11-22T08:26:44Z
5508,Pune,306.45,3.2,0.04,mid,Continental;Pizza,2024-11-03T18:36:20Z
5509,Bangalore,232.42,0.88,0.87,budget,Biryani;Desserts,2024-03-31T11:58:52Z
5510,Jaipur,126.93,0.87,0.96,budget,Burger;Desserts,2024-03-08T07:54:27Z
5511,Bangalore,441.81,3.58,0.86,mid,Thai,2024-11-28T09:57:12Z
5512,Ahmedabad,294.65,4.2,0.9,mid,Desserts,2024-08-11T13:09:47Z
5513,Jaipur,759.55,4.56,0.98,premium,Biryani;Healthy;North Indian,2024-11-30T17:57:13Z
5514,Delhi,616.14,1.5,0.74,premium,Healthy;Burger,2024-07-14T10:22:36Z
5515,Mumbai,417.3,4.01,0.56,mid,Burger;Continental,2024-12-04T17:26:34Z
5516,Mumbai,686.8,1.12,0.36,premium,Continental;Burger,2024-12-16T13:42:07Z
5517,Mumbai,379.28,9.67,0.9,mid,Continental;Burger,2024-12-31T06:30:25Z
5518,Mumbai,635.19,1.84,0.87,premium,Burger,2024-12-08T18:25:06Z
5519,Bangalore,939.57,3.57,0.84,premium,North Indian;South Indian,2024-10-04T15:11:43Z
5520,Hyderabad,81.27,5.13,0.41,budget,Biryani;Healthy,2024-09-23T17:41:55Z
5521,Surat,594.15,4.79,0.42,premium,North Indian;Chinese,2024-10-14T22:16:55Z
5522,Mumbai,177.55,2.73,0.47,budget,Pizza,2024-10-27T17:29:35Z
5523,Bangalore,967.14,3.16,0.69,premium,Thai;Pizza,2024-11-10T11:54:56Z
5524,Mumbai,376.86,1.96,0.76,mid,South Indian;North Indian;Pizza,2024-12-10T07:53:31Z
5525,Delhi,403.78,2.62,0.17,mid,North Indian,2024-12-27T15:26:24Z
5526,Hyderabad,392.72,2.0,0.24,mid,North Indian;Chinese,2023-11-19T16:24:45Z
5527,Delhi,109.39,1.15,0.72,budget,Continental;South Indian,2024-02-22T03:53:20Z
5528,Bangalore,182.97,4.96,0.66,budget,Burger;Pizza,2024-12-28T18:53:23Z
5529,Surat,735.41,4.8,0.21,premium,Healthy,2024-10-31T17:36:39Z
5530,Mumbai,305.18,2.34,0.47,mid,Chinese;Desserts;South Indian,2024-11-01T08:31:46Z
5531,Kolkata,327.29,2.49,0.59,mid,Continental,2024-07-29T09:06:52Z
5532,Bangalore,216.18,5.0,0.76,budget,Thai;Pizza,2024-10-19T00:11:58Z
5533,Ahmedabad,138.18,1.59,0.35,budget,South Indian;Biryani;Chinese,2024-12-29T11:58:48Z
5534,Mumbai,235.35,1.74,0.63,budget,Biryani;Chinese,2024-10-09T17:26:31Z
5535,Chennai,242.55,5.12,0.17,budget,Pizza;Continental,2024-11-30T10:39:00Z
5536,Bangalore,396.59,5.72,0.57,mid,North Indian,2024-11-06T21:30:39Z
5537,Pune,274.25,3.09,0.54,mid,Burger;South Indian,2024-12-08T08:49:09Z
5538,Delhi,209.59,1.54,0.41,budget,South Indian,2024-08-20T07:52:11Z
5539,Delhi,167.44,1.85,0.45,budget,Desserts;South Indian,2024-10-17T07:18:42Z
5540,Bangalore,966.1,9.24,0.06,premium,South Indian,2024-12-08T13:37:47Z
5541,Bangalore,778.48,3.78,0.62,premium,North Indian;South Indian,2024-10-13T05:23:01Z
5542,Bangalore,227.48,2.67,0.19,budget,North Indian;Continental;Thai,2024-11-20T06:24:52Z
5543,Delhi,202.7,4.04,0.75,budget,Desserts;North Indian;Healthy,2024-12-09T11:26:42Z
5544,Delhi,362.69,2.18,0.94,mid,Desserts,2024-08-09T17:31:40Z
5545,Mumbai,188.32,1.26,0.64,budget,South Indian;Pizza,2023-12-23T04:30:09Z
5546,Mumbai,207.51,1.47,0.1,budget,Pizza;South Indian;Biryani,2024-12-28T14:10:25Z
5547,Mumbai,537.45,8.06,0.36,premium,North Indian,2024-12-22T20:21:28Z
5548,Mumbai,506.11,4.6,0.93,premium,Burger;Chinese,2024-12-01T18:22:14Z
5549,Hyderabad,338.24,2.56,0.22,mid,Continental;Thai,2024-07-18T11:47:14Z
5550,Mumbai,337.15,3.34,0.56,mid,South Indian,2024-06-10T17:24:41Z
5551,Kolkata,406.34,0.77,0.53,mid,Biryani,
5552,Kochi,168.08,0.93,0.13,budget,North Indian;Healthy,2024-03-30T14:53:29Z
5553,Mumbai,176.65,1.33,0.76,budget,Thai,2024-10-23T18:23:33Z
5554,Jaipur,424.98,1.0,0.85,mid,North Indian;Biryani;Burger,2024-09-12T18:07:30Z
5555,Mumbai,143.04,2.7,0.17,budget,North Indian,2024-12-11T09:38:46Z
5556,Pune,337.64,5.01,0.42,mid,North Indian;Pizza,2024-09-06T10:52:45Z
5557,Delhi,415.19,2.5,0.66,mid,Pizza;Burger,2024-11-17T15:42:26Z
5558,Delhi,345.7,3.58,0.91,mid,Chinese;Pizza;Biryani,2024-12-24T22:00:48Z
5559,Ahmedabad,507.78,3.34,0.22,premium,Thai;Pizza,2024-12-28T16:52:56Z
5560,Mumbai,292.61,3.08,0.95,mid,South Indian;Healthy,2024-12-21T14:22:12Z
5561,Delhi,146.5,2.03,0.15,budget,South Indian;North Indian,2024-12-11T08:01:15Z
5562,Mumbai,254.66,3.74,0.18,budget,North Indian,2024-09-13T11:50:13Z
5563,Pune,778.15,5.96,0.87,premium,Chinese;North Indian;South Indian,2024-12-24T08:30:03Z
5564,Delhi,276.4,1.35,0.9,mid,Chinese;South Indian,2024-09-19T18:13:15Z
5565,Mumbai,160.61,2.94,0.84,budget,North Indian,2024-11-15T16:22:10Z
5566,Mumbai,299.4,7.88,0.88,mid,Continental,2024-12-31T21:00:37Z
5567,Surat,165.06,1.95,0.35,budget,Burger;Desserts,2024-12-09T09:34:27Z
5568,Mumbai,704.5,3.25,0.51,premium,Desserts;Thai,2024-12-30T17:36:15Z
5569,Mumbai,288.56,7.15,0.07,mid,South Indian,2024-11-21T17:30:40Z
5570,Jaipur,420.06,2.71,0.12,mid,South Indian;Chinese,2024-09-30T10:58:11Z
5571,Mumbai,210.1,4.04,0.73,budget,Pizza;Biryani,2024-12-15T14:14:37Z
5572,Jaipur,601.29,4.37,0.78,premium,Biryani,2024-09-14T09:59:16Z
5573,Mumbai,423.33,7.4,0.26,mid,North Indian;Chinese;Desserts,2024-11-30T12:21:27Z
5574,Delhi,240.84,1.98,0.26,budget,Biryani;Burger,2024-04-17T12:29:21Z
5575,Hyderabad,765.76,6.14,0.66,premium,Healthy;South Indian,2024-11-10T18:19:12Z
5576,Delhi,954.31,7.44,0.71,premium,Biryani,2024-12-18T14:43:31Z
5577,Delhi,218.71,6.71,0.98,budget,Pizza;North Indian,2024-12-16T10:23:31Z
5578,Mumbai,156.94,10.51,0.85,budget,Burger;Pizza,2024-12-29T19:14:08Z
5579,Ahmedabad,179.91,2.62,0.99,budget,Desserts;Chinese,2024-12-06T16:13:17Z
5580,Hyderabad,80.0,13.98,0.38,budget,Pizza,2024-12-30T09:57:59Z
5581,Delhi,223.28,5.51,0.7,budget,Desserts;Biryani,2024-12-15T16:30:00Z
5582,Hyderabad,453.71,3.66,0.84,mid,Chinese;Biryani,2024-12-06T00:08:26Z
5583,Delhi,383.03,0.97,0.94,mid,South Indian,2024-12-11T16:11:33Z
5584,Mumbai,470.97,6.04,0.79,mid,North Indian;Chinese,2024-11-10T16:54:20Z
5585,Kolkata,233.92,4.31,0.03,budget,Thai;Healthy,2024-08-19T11:05:11Z
5586,Bangalore,340.6,3.14,0.05,mid,Healthy,2024-02-08T09:26:05Z
5587,Lucknow,437.48,1.88,0.5,mid,Chinese,2023-12-04T10:12:09Z
5588,Pune,265.08,6.19,1.0,mid,Desserts;Burger;Pizza,2024-12-26T08:44:45Z
5589,Delhi,373.66,3.43,0.23,mid,Burger,2024-09-12T15:09:53Z
5590,Lucknow,260.82,2.22,0.52,budget,South Indian;North Indian;Healthy,2024-11-13T16:20:03Z
5591,Mumbai,788.68,8.26,0.36,premium,North Indian,2024-12-08T19:12:20Z
5592,Delhi,338.92,4.03,0.16,mid,Pizza;Thai,2024-10-26T15:09:40Z
5593,Delhi,375.78,2.56,0.61,mid,South Indian,2024-04-24T14:22:20Z
5594,Delhi,164.11,4.1,0.49,budget,South Indian;Biryani,2024-12-08T15:56:07Z
5595,Mumbai,148.06,3.87,0.52,budget,South Indian;North Indian;Pizza,2024-09-04T09:32:57Z
