item_id,restaurant_id,name,category,price,is_veg,popularity_score,image_url
5611,1186,Chocolate Brownie,dessert,190,1,79.93,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80
5612,1186,Belgian Waffle,dessert,210,1,15.16,https://images.unsplash.com/photo-1562376552-0d1f143c08f1?w=300&q=80
5613,1186,Red Velvet Cupcake,dessert,90,1,86.11,https://images.unsplash.com/photo-1614707267537-b85aaf00c4b7?w=300&q=80
5614,1186,Vanilla Ice Cream,dessert,90,1,85.5,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
5615,1186,Cold Coffee,drink,190,1,55.53,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=300&q=80
5616,1187,Chicken Alfredo Pasta,main,300,0,57.68,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
5617,1187,Fish and Chips,main,390,0,23.63,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=300&q=80
5618,1187,Mushroom Risotto,main,360,1,61.37,https://images.unsplash.com/photo-1529042410759-befb1204b468?w=300&q=80
5619,1187,Lemon Iced Tea,drink,120,1,63.78,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
5620,1188,Chicken Alfredo Pasta,main,320,0,75.41,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
5621,1188,Fish and Chips,main,420,0,61.46,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=300&q=80
5622,1188,Mushroom Risotto,main,390,1,65.02,https://images.unsplash.com/photo-1529042410759-befb1204b468?w=300&q=80
5623,1188,Lemon Iced Tea,drink,160,1,77.84,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
5624,1189,Classic Cheese Burger,main,139,1,52.91,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80
5625,1189,Crispy Chicken Burger,main,189,0,56.92,https://images.unsplash.com/photo-1594212686125-9f5cefb6a827?w=300&q=80
5626,1189,Double Patty Overload,main,239,0,20.49,https://images.unsplash.com/photo-1586816001966-79b736744398?w=300&q=80
5627,1189,French Fries,side,99,1,76.8,https://images.unsplash.com/photo-1576107232684-1279f3908581?w=300&q=80
5628,1189,Chocolate Thickshake,drink,230,1,78.16,https://images.unsplash.com/photo-1572490122747-3968b75cc699?w=300&q=80
5629,1190,Chocolate Brownie,dessert,140,1,80.78,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80
5630,1190,Belgian Waffle,dessert,260,1,43.67,https://images.unsplash.com/photo-1562376552-0d1f143c08f1?w=300&q=80
5631,1190,Red Velvet Cupcake,dessert,160,1,25.38,https://images.unsplash.com/photo-1614707267537-b85aaf00c4b7?w=300&q=80
5632,1190,Vanilla Ice Cream,dessert,150,1,45.83,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
5633,1190,Cold Coffee,drink,180,1,22.6,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=300&q=80
5634,1191,Chocolate Brownie,dessert,210,1,64.11,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80
5635,1191,Belgian Waffle,dessert,280,1,40.27,https://images.unsplash.com/photo-1562376552-0d1f143c08f1?w=300&q=80
5636,1191,Red Velvet Cupcake,dessert,180,1,90.18,https://images.unsplash.com/photo-1614707267537-b85aaf00c4b7?w=300&q=80
5637,1191,Vanilla Ice Cream,dessert,90,1,19.65,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
5638,1191,Cold Coffee,drink,190,1,15.77,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=300&q=80
5639,1192,Chocolate Brownie,dessert,170,1,94.91,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80
5640,1192,Belgian Waffle,dessert,240,1,81.23,https://images.unsplash.com/photo-1562376552-0d1f143c08f1?w=300&q=80
5641,1192,Red Velvet Cupcake,dessert,110,1,43.45,https://images.unsplash.com/photo-1614707267537-b85aaf00c4b7?w=300&q=80
5642,1192,Vanilla Ice Cream,dessert,150,1,26.84,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
5643,1192,Cold Coffee,drink,170,1,66.1,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=300&q=80
5644,1193,Butter Chicken,main,330,0,70.05,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
5645,1193,Dal Makhani,main,280,1,29.89,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5646,1193,Garlic Naan,side,20,1,26.52,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
5647,1193,Paneer Tikka,starter,270,1,21.74,https://images.unsplash.com/photo-1567158780131-7e614bbd2109?w=300&q=80
5648,1193,Lassi,drink,70,1,73.73,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
5649,1194,Pani Puri,starter,20,1,80.41,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
5650,1194,Pav Bhaji,main,150,1,79.37,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
5651,1194,Vada Pav,starter,100,1,77.59,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
5652,1194,Masala Chai,drink,30,1,79.23,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5653,1195,Butter Chicken,main,330,0,24.82,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
5654,1195,Dal Makhani,main,300,1,91.37,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5655,1195,Garlic Naan,side,30,1,94.4,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
5656,1195,Paneer Tikka,starter,270,1,61.45,https://images.unsplash.com/photo-1567158780131-7e614bbd2109?w=300&q=80
5657,1195,Lassi,drink,70,1,35.3,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
5658,1196,Chicken Dum Biryani,main,299,0,32.62,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80
5659,1196,Mutton Zafrani Biryani,main,409,0,16.9,https://images.unsplash.com/photo-1631515243349-e0cb75fb8d3a?w=300&q=80
5660,1196,Paneer Special Biryani,main,279,1,46.69,https://images.unsplash.com/photo-1505253758473-96b7015fcd40?w=300&q=80
5661,1196,Chicken Tikka Kebab,starter,180,0,42.1,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
5662,1196,Mirchi Ka Salan,side,100,1,93.17,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
5663,1196,Boondi Raita,side,95,1,57.97,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
5664,1196,Onion Cucumber Raita,side,70,1,57.26,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
5665,1196,Coke 330ml,drink,40,1,24.06,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
5666,1196,Diet Coke Can,drink,65,1,40.96,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
5667,1197,Butter Chicken,main,350,0,28.42,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
5668,1197,Dal Makhani,main,210,1,71.61,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5669,1197,Garlic Naan,side,40,1,62.11,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
5670,1197,Paneer Tikka,starter,260,1,50.77,https://images.unsplash.com/photo-1567158780131-7e614bbd2109?w=300&q=80
5671,1197,Lassi,drink,60,1,35.82,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
5672,1198,Pani Puri,starter,50,1,42.12,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
5673,1198,Pav Bhaji,main,160,1,16.12,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
5674,1198,Vada Pav,starter,90,1,18.45,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
5675,1198,Masala Chai,drink,80,1,28.02,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5676,1199,Quinoa Salad bowl,main,310,1,82.97,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80
5677,1199,Grilled Chicken Breast,main,299,0,72.54,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
5678,1199,Avocado Toast,starter,189,1,70.82,https://images.unsplash.com/photo-1588137378633-dea1336ce1e2?w=300&q=80
5679,1199,Green Detox Juice,drink,149,1,68.43,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
5680,1200,Classic Cheese Burger,main,109,1,90.67,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80
5681,1200,Crispy Chicken Burger,main,169,0,72.56,https://images.unsplash.com/photo-1594212686125-9f5cefb6a827?w=300&q=80
5682,1200,Double Patty Overload,main,319,0,13.44,https://images.unsplash.com/photo-1586816001966-79b736744398?w=300&q=80
5683,1200,French Fries,side,59,1,87.46,https://images.unsplash.com/photo-1576107232684-1279f3908581?w=300&q=80
5684,1200,Chocolate Thickshake,drink,190,1,46.24,https://images.unsplash.com/photo-1572490122747-3968b75cc699?w=300&q=80
5685,1201,Quinoa Salad bowl,main,280,1,18.2,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80
5686,1201,Grilled Chicken Breast,main,309,0,41.77,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
5687,1201,Avocado Toast,starter,209,1,21.09,https://images.unsplash.com/photo-1588137378633-dea1336ce1e2?w=300&q=80
5688,1201,Green Detox Juice,drink,109,1,26.04,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
5689,1202,Quinoa Salad bowl,main,290,1,95.32,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80
5690,1202,Grilled Chicken Breast,main,299,0,82.52,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
5691,1202,Avocado Toast,starter,189,1,28.22,https://images.unsplash.com/photo-1588137378633-dea1336ce1e2?w=300&q=80
5692,1202,Green Detox Juice,drink,209,1,23.02,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
5693,1203,Classic Cheese Burger,main,169,1,32.59,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80
5694,1203,Crispy Chicken Burger,main,219,0,42.48,https://images.unsplash.com/photo-1594212686125-9f5cefb6a827?w=300&q=80
5695,1203,Double Patty Overload,main,269,0,78.24,https://images.unsplash.com/photo-1586816001966-79b736744398?w=300&q=80
5696,1203,French Fries,side,109,1,61.64,https://images.unsplash.com/photo-1576107232684-1279f3908581?w=300&q=80
5697,1203,Chocolate Thickshake,drink,160,1,11.13,https://images.unsplash.com/photo-1572490122747-3968b75cc699?w=300&q=80
5698,1204,Chocolate Brownie,dessert,120,1,69.64,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80
5699,1204,Belgian Waffle,dessert,210,1,73.58,https://images.unsplash.com/photo-1562376552-0d1f143c08f1?w=300&q=80
5700,1204,Red Velvet Cupcake,dessert,140,1,14.19,https://images.unsplash.com/photo-1614707267537-b85aaf00c4b7?w=300&q=80
5701,1204,Vanilla Ice Cream,dessert,70,1,40.6,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
5702,1204,Cold Coffee,drink,120,1,11.02,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=300&q=80
5703,1205,Margherita Pizza,main,269,1,63.31,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80
5704,1205,Pepperoni Pizza,main,489,0,72.05,https://images.unsplash.com/photo-1628840042765-356cda07504e?w=300&q=80
5705,1205,Farmhouse Pizza,main,449,1,51.28,https://images.unsplash.com/photo-1574071318508-1cbbab50d00c?w=300&q=80
5706,1205,Garlic Breadsticks,starter,189,1,54.58,https://images.unsplash.com/photo-1573140247632-f8fd74997d5c?w=300&q=80
5707,1205,Choco Lava Cake,dessert,110,1,60.0,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
5708,1206,Butter Chicken,main,370,0,48.32,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
5709,1206,Dal Makhani,main,220,1,26.89,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5710,1206,Garlic Naan,side,120,1,72.06,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
5711,1206,Paneer Tikka,starter,190,1,12.65,https://images.unsplash.com/photo-1567158780131-7e614bbd2109?w=300&q=80
5712,1206,Lassi,drink,130,1,46.29,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
5713,1207,Butter Chicken,main,410,0,83.85,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
5714,1207,Dal Makhani,main,280,1,14.07,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5715,1207,Garlic Naan,side,20,1,96.86,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
5716,1207,Paneer Tikka,starter,190,1,54.23,https://images.unsplash.com/photo-1567158780131-7e614bbd2109?w=300&q=80
5717,1207,Lassi,drink,80,1,72.05,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
5718,1208,Kosha Mangsho,main,470,0,61.67,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
5719,1208,Fish Curry,main,360,0,12.78,https://images.unsplash.com/photo-1596797038530-2c107229654b?w=300&q=80
5720,1208,Luchi,side,30,1,70.58,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
5721,1208,Rosogolla,dessert,80,1,41.23,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
5722,1209,Pani Puri,starter,50,1,83.12,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
5723,1209,Pav Bhaji,main,100,1,41.91,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
5724,1209,Vada Pav,starter,30,1,73.47,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
5725,1209,Masala Chai,drink,50,1,87.93,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5726,1210,Pani Puri,starter,20,1,37.73,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
5727,1210,Pav Bhaji,main,100,1,59.85,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
5728,1210,Vada Pav,starter,40,1,28.57,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
5729,1210,Masala Chai,drink,50,1,15.78,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5730,1211,Quinoa Salad bowl,main,280,1,96.6,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80
5731,1211,Grilled Chicken Breast,main,309,0,53.21,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
5732,1211,Avocado Toast,starter,249,1,33.0,https://images.unsplash.com/photo-1588137378633-dea1336ce1e2?w=300&q=80
5733,1211,Green Detox Juice,drink,129,1,59.37,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
5734,1212,Dal Baati Churma,main,360,1,99.54,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5735,1212,Laal Maas,main,410,0,12.38,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
5736,1212,Gatte Ki Sabzi,side,220,1,88.4,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
5737,1212,Jaljeera,drink,30,1,68.33,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
5738,1213,Butter Chicken,main,350,0,63.03,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
5739,1213,Dal Makhani,main,290,1,32.56,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5740,1213,Garlic Naan,side,100,1,94.83,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
5741,1213,Paneer Tikka,starter,220,1,31.27,https://images.unsplash.com/photo-1567158780131-7e614bbd2109?w=300&q=80
5742,1213,Lassi,drink,140,1,68.18,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
5743,1214,Masala Dosa,main,170,1,42.18,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
5744,1214,Idli Sambar,starter,140,1,71.78,https://images.unsplash.com/photo-1610192244261-3f3388cd26f3?w=300&q=80
5745,1214,Medu Vada,starter,130,1,82.1,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
5746,1214,Filter Coffee,drink,60,1,59.46,https://images.unsplash.com/photo-1521302200778-33500795e128?w=300&q=80
5747,1215,Classic Cheese Burger,main,149,1,15.98,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80
5748,1215,Crispy Chicken Burger,main,209,0,56.68,https://images.unsplash.com/photo-1594212686125-9f5cefb6a827?w=300&q=80
5749,1215,Double Patty Overload,main,239,0,77.21,https://images.unsplash.com/photo-1586816001966-79b736744398?w=300&q=80
5750,1215,French Fries,side,99,1,54.58,https://images.unsplash.com/photo-1576107232684-1279f3908581?w=300&q=80
5751,1215,Chocolate Thickshake,drink,170,1,70.7,https://images.unsplash.com/photo-1572490122747-3968b75cc699?w=300&q=80
5752,1216,Pani Puri,starter,70,1,37.51,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
5753,1216,Pav Bhaji,main,180,1,89.44,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
5754,1216,Vada Pav,starter,40,1,50.08,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
5755,1216,Masala Chai,drink,20,1,54.66,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5756,1217,Classic Cheese Burger,main,149,1,93.95,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80
5757,1217,Crispy Chicken Burger,main,179,0,88.06,https://images.unsplash.com/photo-1594212686125-9f5cefb6a827?w=300&q=80
5758,1217,Double Patty Overload,main,249,0,99.91,https://images.unsplash.com/photo-1586816001966-79b736744398?w=300&q=80
5759,1217,French Fries,side,89,1,92.26,https://images.unsplash.com/photo-1576107232684-1279f3908581?w=300&q=80
5760,1217,Chocolate Thickshake,drink,150,1,83.01,https://images.unsplash.com/photo-1572490122747-3968b75cc699?w=300&q=80
5761,1218,Classic Cheese Burger,main,179,1,68.7,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80
5762,1218,Crispy Chicken Burger,main,189,0,61.81,https://images.unsplash.com/photo-1594212686125-9f5cefb6a827?w=300&q=80
5763,1218,Double Patty Overload,main,299,0,55.83,https://images.unsplash.com/photo-1586816001966-79b736744398?w=300&q=80
5764,1218,French Fries,side,129,1,67.59,https://images.unsplash.com/photo-1576107232684-1279f3908581?w=300&q=80
5765,1218,Chocolate Thickshake,drink,140,1,82.87,https://images.unsplash.com/photo-1572490122747-3968b75cc699?w=300&q=80
5766,1219,Kosha Mangsho,main,440,0,98.81,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
5767,1219,Fish Curry,main,380,0,90.06,https://images.unsplash.com/photo-1596797038530-2c107229654b?w=300&q=80
5768,1219,Luchi,side,30,1,24.08,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
5769,1219,Rosogolla,dessert,90,1,59.54,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
5770,1220,Chocolate Brownie,dessert,170,1,28.36,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80
5771,1220,Belgian Waffle,dessert,240,1,50.73,https://images.unsplash.com/photo-1562376552-0d1f143c08f1?w=300&q=80
5772,1220,Red Velvet Cupcake,dessert,120,1,21.39,https://images.unsplash.com/photo-1614707267537-b85aaf00c4b7?w=300&q=80
5773,1220,Vanilla Ice Cream,dessert,150,1,25.02,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
5774,1220,Cold Coffee,drink,170,1,92.05,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=300&q=80
5775,1221,Pani Puri,starter,50,1,26.44,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
5776,1221,Pav Bhaji,main,90,1,25.33,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
5777,1221,Vada Pav,starter,60,1,67.35,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
5778,1221,Masala Chai,drink,30,1,28.27,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5779,1222,Margherita Pizza,main,349,1,71.5,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80
5780,1222,Pepperoni Pizza,main,459,0,64.4,https://images.unsplash.com/photo-1628840042765-356cda07504e?w=300&q=80
5781,1222,Farmhouse Pizza,main,369,1,57.51,https://images.unsplash.com/photo-1574071318508-1cbbab50d00c?w=300&q=80
5782,1222,Garlic Breadsticks,starter,109,1,40.1,https://images.unsplash.com/photo-1573140247632-f8fd74997d5c?w=300&q=80
5783,1222,Choco Lava Cake,dessert,140,1,83.26,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
5784,1223,Chocolate Brownie,dessert,190,1,76.07,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80
5785,1223,Belgian Waffle,dessert,220,1,93.87,https://images.unsplash.com/photo-1562376552-0d1f143c08f1?w=300&q=80
5786,1223,Red Velvet Cupcake,dessert,160,1,54.0,https://images.unsplash.com/photo-1614707267537-b85aaf00c4b7?w=300&q=80
5787,1223,Vanilla Ice Cream,dessert,150,1,61.71,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
5788,1223,Cold Coffee,drink,130,1,40.09,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=300&q=80
5789,1224,Chocolate Brownie,dessert,200,1,87.2,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80
5790,1224,Belgian Waffle,dessert,280,1,10.61,https://images.unsplash.com/photo-1562376552-0d1f143c08f1?w=300&q=80
5791,1224,Red Velvet Cupcake,dessert,130,1,68.57,https://images.unsplash.com/photo-1614707267537-b85aaf00c4b7?w=300&q=80
5792,1224,Vanilla Ice Cream,dessert,150,1,32.45,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
5793,1224,Cold Coffee,drink,130,1,51.63,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=300&q=80
5794,1225,Dal Baati Churma,main,340,1,68.11,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5795,1225,Laal Maas,main,410,0,94.13,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
5796,1225,Gatte Ki Sabzi,side,220,1,70.08,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
5797,1225,Jaljeera,drink,50,1,27.24,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
5798,1226,Chicken Alfredo Pasta,main,380,0,20.63,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
5799,1226,Fish and Chips,main,420,0,17.77,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=300&q=80
5800,1226,Mushroom Risotto,main,400,1,70.87,https://images.unsplash.com/photo-1529042410759-befb1204b468?w=300&q=80
5801,1226,Lemon Iced Tea,drink,160,1,25.55,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
5802,1227,Classic Cheese Burger,main,189,1,61.84,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80
5803,1227,Crispy Chicken Burger,main,209,0,41.36,https://images.unsplash.com/photo-1594212686125-9f5cefb6a827?w=300&q=80
5804,1227,Double Patty Overload,main,259,0,37.2,https://images.unsplash.com/photo-1586816001966-79b736744398?w=300&q=80
5805,1227,French Fries,side,109,1,34.95,https://images.unsplash.com/photo-1576107232684-1279f3908581?w=300&q=80
5806,1227,Chocolate Thickshake,drink,220,1,96.13,https://images.unsplash.com/photo-1572490122747-3968b75cc699?w=300&q=80
5807,1228,Dal Baati Churma,main,320,1,45.66,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5808,1228,Laal Maas,main,410,0,24.45,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
5809,1228,Gatte Ki Sabzi,side,170,1,80.0,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
5810,1228,Jaljeera,drink,70,1,85.01,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
5811,1229,Butter Chicken,main,390,0,40.76,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
5812,1229,Dal Makhani,main,260,1,19.65,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5813,1229,Garlic Naan,side,100,1,15.52,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
5814,1229,Paneer Tikka,starter,190,1,11.46,https://images.unsplash.com/photo-1567158780131-7e614bbd2109?w=300&q=80
5815,1229,Lassi,drink,50,1,98.78,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
5816,1230,Quinoa Salad bowl,main,300,1,77.14,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80
5817,1230,Grilled Chicken Breast,main,339,0,67.97,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
5818,1230,Avocado Toast,starter,229,1,45.81,https://images.unsplash.com/photo-1588137378633-dea1336ce1e2?w=300&q=80
5819,1230,Green Detox Juice,drink,169,1,36.27,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
5820,1231,Chicken Alfredo Pasta,main,300,0,64.64,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
5821,1231,Fish and Chips,main,390,0,20.59,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=300&q=80
5822,1231,Mushroom Risotto,main,390,1,71.28,https://images.unsplash.com/photo-1529042410759-befb1204b468?w=300&q=80
5823,1231,Lemon Iced Tea,drink,170,1,89.69,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
5824,1232,Kosha Mangsho,main,430,0,63.54,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
5825,1232,Fish Curry,main,380,0,76.35,https://images.unsplash.com/photo-1596797038530-2c107229654b?w=300&q=80
5826,1232,Luchi,side,120,1,76.31,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
5827,1232,Rosogolla,dessert,110,1,17.3,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
5828,1233,Chicken Dum Biryani,main,299,0,38.46,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80
5829,1233,Mutton Zafrani Biryani,main,429,0,34.75,https://images.unsplash.com/photo-1631515243349-e0cb75fb8d3a?w=300&q=80
5830,1233,Paneer Special Biryani,main,249,1,77.68,https://images.unsplash.com/photo-1505253758473-96b7015fcd40?w=300&q=80
5831,1233,Chicken Tikka Kebab,starter,180,0,61.14,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
5832,1233,Mirchi Ka Salan,side,60,1,40.85,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
