order_id,user_id,restaurant_id,order_ts,order_total,num_items
54091,7191,505,2024-12-07T09:57:43Z,576.91,2
54092,3231,682,2024-12-14T19:28:29Z,61.78,1
54093,3532,187,2024-12-14T16:09:15Z,741.12,3
54094,1322,687,2024-12-03T12:33:10Z,1979.38,3
54095,4949,503,2024-11-14T13:30:10Z,446.52,2
54096,1353,660,2024-12-26T20:53:03Z,73.78,1
54097,3115,300,2024-12-31T02:54:13Z,897.98,3
54098,5627,96,2024-11-29T15:50:52Z,554.14,1
54099,6855,115,2024-09-12T10:47:54Z,246.95,2
54100,1435,301,2024-12-18T12:13:56Z,2411.92,3
54101,3031,131,2024-08-30T11:53:19Z,443.07,5
54102,2952,265,2024-11-25T19:00:31Z,140.86,1
54103,6696,634,2024-12-08T16:20:54Z,3822.42,4
54104,3037,166,2024-12-14T16:45:44Z,2405.92,4
54105,6229,544,2023-06-27T05:59:43Z,1191.22,4
54106,1148,99,2024-10-01T10:00:04Z,198.66,2
54107,612,123,2024-12-29T19:44:30Z,80.76,1
54108,4610,572,2024-11-09T15:26:48Z,573.98,2
54109,3246,128,2024-09-13T19:50:06Z,319.87,1
54110,4381,610,2024-12-05T17:32:57Z,164.37,1
54111,5580,575,2024-12-29T20:47:18Z,447.19,2
54112,5989,508,2024-11-24T01:15:45Z,1580.43,2
54113,6217,125,2024-07-11T14:24:51Z,105.91,1
54114,4248,560,2024-12-09T02:17:58Z,100.64,1
54115,3370,41,2024-12-08T13:39:11Z,684.64,3
54116,1886,138,2024-10-31T12:07:25Z,838.08,1
54117,4358,598,2024-12-12T16:51:28Z,369.53,4
54118,1177,329,2024-10-12T04:02:56Z,370.8,2
54119,4823,686,2024-12-30T00:23:20Z,2002.33,20
54120,5999,65,2024-08-13T16:15:53Z,1039.25,4
54121,6424,397,2024-11-23T15:52:59Z,926.78,4
54122,1853,524,2024-02-11T16:27:23Z,285.51,3
54123,5271,730,2024-12-02T16:20:21Z,344.84,1
54124,5535,181,2024-11-30T09:49:54Z,575.79,2
54125,3759,335,2024-12-21T19:48:56Z,1771.73,2
54126,1740,703,2024-12-20T21:21:23Z,464.83,4
54127,575,638,2024-10-18T02:27:35Z,1115.52,4
54128,4217,346,2024-09-13T12:26:05Z,411.23,1
54129,7288,45,2024-12-31T05:33:01Z,625.76,6
54130,2182,626,2024-12-19T18:52:23Z,3316.27,4
54131,858,414,2024-10-13T11:06:45Z,140.87,1
54132,3267,483,2024-11-08T14:39:42Z,141.75,2
54133,3986,176,2024-04-14T06:36:32Z,621.23,2
54134,3261,736,2024-12-10T08:11:37Z,356.8,3
54135,4318,734,2024-12-12T14:18:02Z,319.47,1
54136,2322,481,2024-09-15T19:05:47Z,604.89,2
54137,1324,722,2024-08-24T18:34:23Z,3268.4,4
54138,2824,313,2024-08-22T21:19:25Z,1090.95,10
54139,5190,464,2024-11-05T02:39:38Z,257.23,1
54140,3800,641,2024-05-13T11:47:33Z,701.04,2
54141,1839,546,2024-12-12T14:04:17Z,523.72,2
54142,877,311,2024-12-09T21:04:08Z,335.72,1
54143,5080,573,2024-11-08T16:06:07Z,2769.47,3
54144,6653,102,2024-10-23T15:38:46Z,702.27,1
54145,5218,717,2024-11-19T04:48:44Z,265.41,2
54146,4639,419,2024-11-07T15:32:37Z,1224.96,2
54147,6009,170,2024-10-11T18:56:04Z,1082.14,4
54148,4647,165,2024-10-03T17:37:24Z,126.52,1
54149,2843,202,2024-12-18T15:27:00Z,2524.46,3
54150,2382,405,2024-12-10T14:05:43Z,370.53,4
54151,4322,387,2024-08-21T18:44:16Z,97.78,1
54152,5081,529,2024-09-17T17:35:06Z,179.74,1
54153,7129,665,2024-12-13T00:57:51Z,267.92,3
54154,2137,467,2024-11-20T20:30:33Z,1613.03,2
54155,3086,202,2024-06-09T11:34:58Z,2274.17,3
54156,6131,59,2024-10-26T16:48:24Z,1848.76,2
54157,4093,575,2024-11-18T12:56:40Z,322.39,1
54158,3435,326,2024-08-05T10:18:07Z,429.1,1
54159,2199,676,2024-10-25T20:49:01Z,1693.94,2
54160,2603,109,2024-11-13T14:01:06Z,261.69,3
54161,5648,652,2024-10-16T12:32:11Z,334.22,3
54162,3909,283,2024-11-24T08:33:51Z,320.72,1
54163,5246,356,2024-12-07T19:58:22Z,1109.19,2
54164,6983,90,2024-11-25T13:10:45Z,117.45,1
54165,2968,631,2024-12-19T15:50:12Z,363.42,1
54166,5942,184,2024-11-07T14:45:36Z,113.55,2
54167,3159,37,2024-12-03T08:13:48Z,208.0,2
54168,5107,44,2024-11-04T14:47:45Z,1704.53,2
54169,2846,598,2024-12-13T18:44:04Z,60.27,1
54170,5686,74,2024-12-18T08:27:19Z,309.91,3
54171,6430,480,2024-09-26T08:28:13Z,2670.6,3
54172,1655,606,2024-06-12T19:02:38Z,128.83,2
54173,3727,180,2024-10-14T06:05:53Z,277.74,2
54174,1197,542,2024-08-10T06:28:27Z,2405.11,3
54175,2865,92,2024-12-23T16:14:38Z,200.99,2
54176,488,186,2024-12-17T11:55:27Z,1916.89,2
54177,4652,667,2024-04-07T10:58:24Z,189.05,2
54178,1627,332,2024-12-10T17:59:28Z,50.49,1
54179,5641,650,2024-07-26T08:08:52Z,369.99,1
54180,3936,650,2024-12-11T17:14:22Z,212.41,1
54181,4382,347,2024-06-09T10:31:45Z,908.21,4
54182,5116,217,2024-12-14T06:21:05Z,1050.6,2
54183,2382,435,2024-12-10T14:32:13Z,2063.07,2
54184,5131,544,2024-09-28T09:17:47Z,503.94,2
54185,1793,446,2024-12-19T14:57:13Z,224.71,2
54186,2524,481,2024-12-28T10:38:18Z,937.04,3
54187,5028,152,2024-10-04T13:21:38Z,616.62,1
54188,2702,334,2024-08-31T07:47:42Z,236.09,4
54189,5329,547,2024-07-27T10:26:07Z,417.07,2
54190,802,664,2024-11-24T18:30:21Z,193.61,1
54191,865,620,2024-12-01T11:45:49Z,429.37,2
54192,6512,675,2024-12-29T02:29:17Z,2039.92,3
54193,3032,451,2024-09-27T09:04:33Z,804.56,1
54194,4880,162,2024-06-12T16:52:47Z,227.24,2
54195,395,535,2024-09-28T09:22:40Z,782.88,3
54196,920,404,2024-12-22T22:52:33Z,488.88,2
54197,4165,171,2023-05-25T11:24:20Z,2595.57,3
54198,632,378,2024-12-25T11:16:54Z,61.65,1
54199,3265,395,2024-12-27T14:59:39Z,495.22,2
54200,3984,61,2024-10-25T05:50:39Z,954.79,3
54201,5741,495,2024-11-30T17:17:50Z,1103.14,1
54202,3590,112,2024-08-15T19:49:09Z,242.26,3
54203,2962,555,2024-12-25T07:33:55Z,135.88,2
54204,2789,699,2024-12-06T04:11:46Z,182.03,1
54205,2883,60,2024-12-16T07:07:06Z,321.8,1
54206,3799,390,2024-11-06T09:39:02Z,364.33,3
54207,4456,710,2024-08-02T17:55:53Z,387.94,1
54208,2197,584,2024-09-13T15:55:45Z,293.4,1
54209,4507,446,2024-11-13T17:20:12Z,324.63,4
54210,2119,581,2024-11-08T06:49:58Z,364.26,1
54211,3814,302,2024-10-04T19:19:08Z,154.48,2
54212,7454,351,2024-12-08T17:50:45Z,2743.26,3
54213,6618,597,2024-11-19T15:07:13Z,338.72,4
54214,4117,201,2024-12-23T08:22:50Z,1106.01,5
54215,5521,748,2024-10-14T21:14:40Z,1304.18,2
54216,5748,597,2024-11-29T12:35:00Z,143.72,1
54217,4099,367,2024-12-15T07:05:00Z,576.35,7
54218,5161,622,2024-12-22T19:58:49Z,2255.28,3
54219,713,286,2024-09-26T05:52:23Z,482.79,2
54220,6664,64,2024-11-02T11:14:45Z,895.76,3
54221,2908,408,2024-12-21T14:12:06Z,426.88,5
54222,3084,96,2024-08-13T13:28:19Z,2013.57,3
54223,4299,135,2024-11-24T05:35:29Z,3194.64,3
54224,530,333,2024-11-22T15:56:37Z,2152.1,3
54225,2203,117,2024-08-19T17:07:56Z,102.76,1
54226,5585,206,2024-07-13T05:13:23Z,220.86,2
54227,4066,188,2024-11-23T17:49:29Z,201.45,2
54228,3422,396,2024-10-17T16:09:15Z,1622.21,2
54229,6672,498,2023-12-29T06:52:36Z,2826.07,3
54230,5181,117,2024-12-03T19:55:25Z,39.66,1
54231,858,498,2024-10-13T11:11:03Z,1415.43,2
54232,5035,435,2024-12-18T18:25:52Z,2096.4,3
54233,534,496,2024-07-01T20:44:47Z,54.36,1
54234,2909,313,2024-10-31T10:37:08Z,371.25,4
54235,3656,713,2024-12-08T06:02:16Z,84.58,1
54236,3007,65,2024-12-01T07:10:58Z,990.03,4
54237,7317,636,2024-12-25T16:58:21Z,738.86,3
54238,3167,31,2024-10-13T03:12:47Z,180.35,2
54239,1618,101,2024-12-14T11:05:26Z,430.87,2
54240,5900,360,2024-09-18T21:05:09Z,391.42,1
54241,5469,415,2024-10-06T02:48:11Z,541.66,2
54242,5185,467,2024-12-04T20:04:08Z,1823.69,2
54243,6203,733,2024-12-17T19:26:14Z,394.34,4
54244,7069,51,2024-10-09T14:45:56Z,247.39,1
54245,1102,132,2024-11-23T17:34:36Z,1100.28,3
54246,2605,257,2024-06-09T17:31:30Z,163.98,2
54247,4804,662,2023-12-03T12:16:08Z,814.55,3
54248,7342,700,2024-08-10T11:55:56Z,522.75,2
54249,4839,467,2024-12-19T09:20:40Z,759.5,1
54250,637,457,2024-11-27T14:37:56Z,212.23,2
54251,870,746,2024-10-22T05:23:20Z,160.77,2
54252,6239,82,2024-05-07T11:49:28Z,246.78,1
54253,2712,156,2024-11-25T12:00:53Z,244.26,3
54254,6719,520,2024-09-14T19:37:40Z,436.03,2
54255,796,94,2024-12-11T02:09:59Z,6564.12,8
54256,1453,450,2023-09-29T09:57:06Z,1157.88,1
54257,6862,640,2024-12-03T10:58:35Z,548.08,2
54258,6456,428,2024-11-15T14:57:09Z,1181.13,4
54259,2704,122,2024-12-01T08:54:16Z,95.49,1
54260,4654,223,2024-11-16T08:35:45Z,208.09,3
54261,6799,196,2024-07-11T17:25:00Z,2097.94,2
54262,7274,531,2024-12-24T11:07:29Z,1922.16,3
54263,1929,322,2024-12-27T21:00:54Z,544.25,2
54264,6611,350,2024-12-16T08:52:11Z,824.02,3
54265,6402,95,2024-12-19T12:26:11Z,197.0,3
54266,2152,59,2024-12-19T11:41:44Z,2776.49,3
54267,5861,283,2024-11-19T15:28:00Z,620.06,2
54268,2902,288,2024-12-28T17:14:10Z,894.8,1
54269,7369,559,2024-08-12T08:00:13Z,333.45,3
54270,4684,107,2024-11-12T14:15:20Z,97.73,1
54271,2335,384,2024-02-23T16:17:01Z,190.97,1
54272,2099,711,2024-12-23T11:38:19Z,1877.63,2
54273,3164,209,2024-10-24T03:50:13Z,921.37,3
54274,4517,120,2024-12-22T15:22:38Z,981.43,3
54275,776,562,2024-12-30T16:56:03Z,943.37,4
54276,7245,56,2024-12-10T05:44:28Z,168.41,2
54277,1664,229,2024-05-21T19:17:22Z,3240.29,4
54278,5172,280,2024-10-13T15:49:06Z,474.74,4
54279,2399,159,2024-12-20T15:33:16Z,846.01,3
54280,1043,316,2024-12-18T17:13:49Z,709.21,2
54281,2004,219,2024-12-24T16:56:29Z,315.27,1
54282,4770,171,2024-12-20T01:12:13Z,1564.32,2
54283,5344,110,2024-12-25T09:31:48Z,300.94,3
54284,996,479,2024-07-04T12:27:39Z,1789.63,2
54285,4653,416,2024-12-29T09:21:53Z,161.81,1
54286,3767,342,2024-11-04T22:54:50Z,291.37,1
54287,2627,254,2024-09-07T17:19:47Z,1279.48,5
54288,688,407,2024-10-13T14:11:09Z,382.65,4
54289,5383,630,2024-09-02T06:43:23Z,2718.59,4
54290,5954,103,2024-11-06T11:38:53Z,628.08,2
54291,7022,415,2024-10-21T16:48:51Z,1156.96,5
54292,3583,187,2024-12-03T15:26:44Z,911.5,4
54293,6565,600,2024-12-26T16:43:13Z,1155.39,4
54294,1619,593,2024-12-19T16:19:55Z,539.3,5
54295,549,540,2024-11-12T06:15:03Z,42.34,1
54296,1833,222,2024-09-15T08:50:41Z,128.71,1
54297,889,679,2024-10-09T10:05:39Z,302.74,1
54298,2797,291,2024-09-23T10:48:58Z,3435.5,4
54299,6693,654,2024-12-05T12:11:54Z,159.28,2
54300,5469,689,2024-10-06T03:00:47Z,647.29,2
54301,3697,174,2024-12-04T00:11:56Z,323.24,3
54302,4140,163,2024-04-26T17:30:28Z,190.45,1
54303,600,480,2024-11-14T11:33:51Z,601.89,1
54304,4942,551,2024-12-26T12:31:09Z,1677.76,2
54305,3456,740,2023-11-16T10:53:19Z,625.75,2
54306,5657,528,2024-10-28T13:07:08Z,1534.18,2
54307,7033,352,2024-12-12T16:59:49Z,574.01,2
54308,4066,590,2024-11-23T18:02:59Z,254.33,1
54309,6085,526,2024-11-28T04:56:35Z,1648.56,2
54310,2727,579,2024-09-05T03:48:11Z,730.43,3
54311,3432,434,2024-12-22T10:42:08Z,190.1,2
54312,414,668,2024-12-15T14:58:17Z,1123.12,1
54313,2673,508,2024-11-15T07:52:16Z,2877.32,4
54314,6208,666,2024-11-29T10:05:45Z,485.07,2
54315,580,728,2024-11-29T15:52:12Z,487.94,4
54316,2434,609,2024-12-19T17:55:07Z,131.26,1
54317,4192,499,2024-10-29T18:10:36Z,446.26,4
54318,6443,51,2024-11-08T09:44:02Z,318.4,1
54319,4349,88,2024-11-11T09:56:01Z,275.12,1
54320,4269,660,2024-12-12T07:31:52Z,78.54,1
54321,6797,350,2024-10-12T11:12:01Z,160.77,1
54322,1871,694,2024-12-22T03:16:21Z,1382.31,2
54323,3185,713,2024-12-25T03:59:09Z,92.49,1
54324,5102,205,2024-10-07T06:33:38Z,101.68,1
54325,493,118,2024-11-22T15:20:51Z,435.56,1
54326,5875,579,2024-03-17T15:10:38Z,610.58,2
54327,907,215,2024-12-07T17:56:30Z,273.65,3
54328,3236,392,2024-12-08T22:40:53Z,379.85,1
54329,3835,656,2024-12-30T18:27:35Z,391.81,2
54330,4290,330,2024-11-15T15:05:30Z,462.71,2
54331,517,406,2024-11-30T16:08:35Z,252.55,2
54332,2183,624,2024-12-05T05:18:58Z,283.38,1
54333,6870,55,2024-09-22T17:24:23Z,1144.3,2
54334,597,731,2024-11-07T18:22:18Z,2393.97,3
54335,750,687,2024-11-01T02:06:47Z,2660.28,3
54336,5522,340,2024-10-27T17:29:35Z,541.33,2
54337,6931,148,2024-07-29T10:39:36Z,860.22,2
54338,5651,607,2024-11-23T16:43:50Z,185.76,2
54339,2611,633,2024-12-07T05:41:26Z,534.13,2
54340,3489,600,2024-11-26T15:56:29Z,298.95,1
54341,1961,538,2024-11-21T11:55:26Z,252.8,2
54342,4967,570,2024-11-29T13:23:11Z,861.84,9
54343,1119,228,2024-02-16T02:30:50Z,1604.45,5
54344,6865,191,2024-10-22T20:23:05Z,957.43,4
54345,2365,224,2024-12-03T20:45:52Z,528.15,2
54346,2987,72,2024-12-14T08:27:57Z,817.55,1
54347,5116,421,2024-12-14T06:56:25Z,215.92,1
54348,994,618,2024-07-25T07:40:31Z,540.27,2
54349,5722,600,2024-10-26T15:27:43Z,1377.28,4
54350,4365,464,2024-12-20T18:16:36Z,1090.49,4
54351,4032,610,2024-10-31T12:44:40Z,449.38,2
54352,5968,426,2024-12-29T11:40:39Z,418.63,2
54353,5885,421,2024-10-05T18:40:24Z,719.12,2
54354,5576,304,2024-12-18T10:06:29Z,326.73,1
54355,1443,322,2024-12-09T03:30:36Z,750.24,3
54356,6831,124,2024-11-10T11:13:19Z,1279.07,4
54357,6660,104,2024-12-31T16:31:20Z,950.61,4
54358,7146,103,2024-11-26T16:04:07Z,708.57,2
54359,1719,98,2024-12-29T16:12:19Z,125.3,1
54360,7260,678,2024-12-05T17:50:24Z,124.62,2
54361,1039,209,2024-10-26T06:15:48Z,949.47,3
54362,4053,288,2024-12-30T10:32:32Z,684.58,1
54363,6882,463,2024-08-05T15:00:23Z,753.76,2
54364,6254,193,2024-12-08T18:49:22Z,155.24,1
54365,6007,686,2024-09-14T05:24:31Z,1265.45,14
54366,3145,322,2024-10-01T11:53:48Z,757.85,3
54367,970,260,2024-07-16T14:32:49Z,557.1,5
54368,7433,579,2024-12-03T08:59:02Z,326.36,2
54369,4695,58,2024-12-12T14:51:58Z,132.5,1
54370,3376,163,2024-11-28T08:44:22Z,718.83,2
54371,4233,249,2024-12-01T16:16:56Z,1834.0,2
54372,5779,165,2024-03-20T19:23:47Z,124.9,1
54373,1929,540,2024-12-27T21:38:47Z,302.95,3
54374,1211,83,2024-12-23T18:52:47Z,276.51,3
54375,2135,707,2024-08-15T09:16:37Z,661.89,2
54376,5342,347,2024-10-23T07:33:35Z,327.39,1
54377,3229,202,2024-12-05T19:45:08Z,2292.5,3
54378,3663,686,2024-12-20T13:52:21Z,180.3,2
54379,4652,421,2024-04-07T11:49:32Z,612.72,2
54380,7351,492,2024-12-05T13:04:45Z,214.99,2
54381,3510,208,2024-12-21T15:57:10Z,380.96,1
54382,3660,466,2024-11-08T15:13:17Z,368.02,1
54383,6662,495,2024-05-25T16:18:35Z,938.76,1
54384,838,171,2024-12-14T19:53:26Z,456.18,1
54385,3775,384,2024-11-17T08:28:36Z,1010.97,3
54386,6954,464,2024-09-18T17:29:16Z,245.27,1
54387,3074,621,2024-12-08T21:21:44Z,1747.22,3
54388,400,244,2024-09-17T12:00:06Z,1298.58,2
54389,2738,204,2024-09-03T09:19:13Z,297.36,1
54390,2864,533,2024-03-10T11:20:04Z,309.27,1
54391,2273,722,2024-11-22T07:54:10Z,1904.03,3
54392,5108,629,2024-12-30T07:26:13Z,538.02,2
54393,6363,690,2024-12-31T22:00:29Z,1270.66,2
54394,5994,469,2024-11-05T18:59:15Z,676.03,3
54395,4176,586,2024-12-22T07:17:15Z,101.39,1
54396,2206,113,2024-09-07T15:26:31Z,972.84,4
54397,5666,56,2024-12-03T11:12:13Z,317.87,3
54398,1343,46,2024-12-29T17:10:21Z,531.1,2
54399,2807,720,2024-08-25T06:53:07Z,75.95,1
54400,1158,95,2024-05-24T03:19:27Z,107.88,1
54401,1922,198,2024-12-16T00:39:39Z,466.78,2
54402,2107,416,2024-12-15T13:37:08Z,165.24,1
54403,3449,433,2024-10-24T14:17:55Z,102.98,1
54404,1763,565,2024-10-06T04:49:11Z,728.34,2
54405,1578,675,2024-12-05T15:04:44Z,870.59,1
54406,2817,73,2024-12-14T19:37:07Z,3126.04,4
54407,1313,336,2024-12-06T16:14:50Z,204.94,1
54408,4952,95,2024-10-16T19:28:15Z,390.25,4
54409,5583,564,2024-12-11T16:11:33Z,394.24,5
54410,2461,94,2024-04-26T11:55:31Z,3277.53,4
54411,562,433,2024-10-03T16:16:56Z,223.66,3
54412,5816,162,2024-12-25T05:42:39Z,109.87,1
54413,613,68,2024-01-06T09:22:10Z,847.61,1
54414,2230,409,2023-07-30T17:46:08Z,1491.59,5
54415,2010,322,2024-12-13T10:07:00Z,632.74,3
54416,7145,289,2024-10-21T07:51:14Z,865.72,3
54417,926,127,2024-12-10T16:59:04Z,709.82,1
54418,2661,450,2024-10-06T09:22:40Z,3145.09,4
54419,4920,649,2024-12-22T02:00:36Z,170.92,2
54420,4215,246,2024-12-04T20:58:59Z,155.28,2
54421,5040,738,2024-09-03T06:13:12Z,429.67,2
54422,6242,590,2024-12-19T13:29:49Z,174.59,1
54423,5856,289,2024-09-17T22:25:24Z,357.04,1
54424,3141,288,2023-01-24T12:07:07Z,1968.22,2
54425,4469,79,2024-08-18T18:01:28Z,632.8,2
54426,2892,661,2024-11-07T08:58:45Z,343.3,2
54427,5753,242,2024-12-23T15:50:23Z,339.49,3
54428,6558,472,2024-03-10T16:10:47Z,582.23,2
54429,966,647,2024-04-28T14:29:00Z,96.19,1
54430,6266,51,2024-12-21T14:34:50Z,334.08,1
54431,6107,563,2024-04-14T16:43:24Z,425.28,2
54432,712,329,2024-12-02T16:34:15Z,350.36,2
54433,7382,474,2024-11-26T16:59:51Z,431.29,2
54434,2031,430,2024-08-04T08:38:27Z,411.94,2
54435,5490,407,2024-03-29T23:01:46Z,110.39,1
54436,3797,484,2024-11-18T20:40:08Z,642.52,3
54437,3157,204,2024-12-30T16:44:18Z,475.3,2
54438,564,229,2024-08-06T04:46:42Z,4474.18,5
54439,7110,40,2024-12-26T11:48:55Z,320.17,3
54440,1461,636,2024-05-07T17:29:47Z,192.22,1
54441,5920,140,2024-11-24T20:36:14Z,145.6,1
54442,6709,725,2024-09-01T12:58:40Z,995.89,3
54443,6708,84,2023-07-22T17:51:18Z,895.56,1
54444,2479,44,2024-12-27T10:32:59Z,1745.56,2
54445,7077,198,2024-11-12T21:49:29Z,558.98,2
54446,4669,536,2024-12-30T08:29:03Z,147.02,1
54447,6509,541,2024-10-18T21:12:02Z,332.7,4
54448,6376,591,2024-12-22T18:04:15Z,2382.96,3
54449,6224,167,2024-12-02T20:54:51Z,344.31,3
54450,2613,252,2024-11-04T14:26:50Z,399.74,4
54451,974,262,2024-09-19T05:06:46Z,201.68,3
54452,2204,262,2024-12-31T15:22:37Z,308.01,3
54453,6668,666,2024-10-04T22:08:11Z,225.8,1
54454,4139,398,2024-08-14T12:46:34Z,3558.47,4
54455,6213,40,2024-12-29T05:32:30Z,361.4,4
54456,2004,96,2024-12-24T17:33:55Z,1150.58,2
54457,3870,84,2024-12-25T20:08:19Z,1118.56,1
54458,769,112,2024-12-07T17:59:23Z,275.06,3
54459,6758,435,2024-10-15T08:00:37Z,615.64,1
54460,730,688,2024-07-29T22:58:38Z,264.81,1
54461,656,746,2024-11-11T05:19:32Z,190.0,3
54462,7325,140,2024-10-12T15:10:25Z,70.11,1
54463,6289,494,2024-07-02T01:39:24Z,431.27,4
54464,6615,261,2024-09-28T19:01:38Z,311.95,3
54465,4467,178,2024-09-13T14:58:27Z,838.29,3
54466,7048,104,2024-11-04T03:29:23Z,360.26,1
54467,1623,591,2024-09-11T05:26:57Z,1641.2,2
54468,1653,670,2024-12-22T15:27:32Z,1648.9,5
54469,533,484,2024-10-29T09:14:36Z,594.85,2
54470,3898,689,2024-11-29T09:57:04Z,688.04,3
54471,6085,69,2024-11-28T05:41:14Z,1528.5,5
54472,1980,47,2024-12-30T22:01:13Z,944.82,3
54473,5743,144,2024-08-25T11:56:40Z,558.25,2
54474,5963,746,2024-08-27T05:49:13Z,154.35,2
54475,1947,573,2024-12-08T10:36:17Z,2191.14,3
54476,3739,168,2024-09-08T17:44:13Z,268.22,3
54477,1099,368,2024-11-28T20:39:17Z,109.07,2
54478,5419,694,2024-10-11T08:32:27Z,1580.79,2
54479,5178,633,2024-12-29T13:16:31Z,551.29,2
54480,5533,471,2024-12-29T11:58:48Z,314.7,1
54481,5246,750,2024-12-07T20:26:17Z,424.61,2
54482,3127,558,2024-10-02T15:41:07Z,217.92,1
54483,1551,624,2024-11-26T13:40:00Z,740.0,2
54484,3992,416,2024-12-28T08:05:35Z,160.89,1
54485,4035,114,2024-11-24T15:52:03Z,929.54,3
54486,4541,456,2024-11-27T07:11:02Z,107.02,1
54487,607,525,2024-11-22T23:43:11Z,587.16,2
54488,7033,365,2024-12-12T17:40:59Z,113.43,1
54489,4438,164,2024-11-26T07:23:14Z,464.74,2
54490,7459,164,2024-12-01T06:21:13Z,469.32,2
54491,1546,332,2024-10-23T18:13:23Z,30.43,1
54492,4104,274,2024-12-15T23:35:30Z,232.75,1
54493,2613,174,2024-11-04T15:17:59Z,267.16,3
54494,4977,174,2024-11-13T11:11:00Z,304.69,3
54495,3098,449,2023-11-18T15:20:27Z,468.65,1
54496,4979,343,2024-12-26T16:01:08Z,928.2,3
54497,4774,93,2024-08-31T08:09:59Z,674.98,2
54498,7170,64,2024-09-25T18:55:57Z,918.67,3
54499,7319,418,2024-12-11T17:12:06Z,3289.97,4
54500,6602,319,2024-10-25T16:23:47Z,310.52,1
54501,3779,257,2024-03-30T15:00:50Z,298.33,3
54502,4440,394,2024-12-22T17:36:15Z,577.02,5
54503,3542,153,2024-11-01T04:42:36Z,131.73,1
54504,2526,402,2024-09-22T21:01:49Z,356.67,1
54505,5256,177,2024-09-29T18:53:53Z,2993.24,4
54506,5411,404,2024-06-02T07:51:51Z,910.81,4
54507,2783,153,2024-11-12T15:02:15Z,134.16,1
54508,2755,525,2024-12-12T11:02:33Z,583.72,2
54509,379,272,2024-11-02T13:52:46Z,136.37,1
54510,4985,245,2024-12-15T08:45:35Z,1230.15,1
54511,2113,617,2024-10-24T17:14:39Z,196.9,1
54512,4369,548,2024-10-07T15:55:36Z,1376.15,5
54513,3628,548,2024-12-21T22:46:36Z,531.09,2
54514,7169,44,2024-10-19T22:30:50Z,1823.39,2
54515,4676,203,2024-04-27T21:26:42Z,722.89,1
54516,3783,692,2024-10-23T12:37:34Z,655.18,3
54517,4066,637,2024-11-23T18:29:59Z,251.17,1
54518,838,412,2024-12-14T20:45:52Z,457.04,2
54519,882,413,2024-10-17T19:07:05Z,1790.17,2
54520,4823,345,2024-12-30T00:38:44Z,746.94,3
54521,685,723,2024-12-16T06:18:07Z,657.23,2
54522,3527,723,2024-09-25T08:22:52Z,261.23,1
54523,935,297,2024-10-25T17:32:48Z,498.95,5
54524,1552,57,2024-09-26T18:00:26Z,513.74,1
54525,7432,607,2024-12-25T18:30:17Z,364.42,3
54526,2827,641,2024-04-24T15:58:42Z,718.49,3
54527,1324,85,2024-08-24T18:46:42Z,321.87,3
54528,5834,209,2024-12-07T11:53:17Z,573.06,2
54529,6984,739,2024-11-01T20:27:36Z,601.0,2
54530,2944,618,2024-11-28T22:08:53Z,295.7,1
54531,2593,54,2024-11-05T12:27:32Z,747.67,1
54532,2549,175,2024-12-29T16:08:54Z,411.16,2
54533,1658,142,2024-10-21T14:25:32Z,166.47,2
54534,2497,206,2024-11-21T06:41:35Z,157.8,2
54535,4137,302,2024-12-04T07:49:42Z,301.75,3
54536,1352,388,2024-12-01T10:28:08Z,64.81,1
54537,4222,302,2024-12-21T12:14:09Z,145.78,2
54538,2888,375,2024-11-12T20:25:23Z,172.86,2
54539,1744,194,2024-11-15T14:40:12Z,480.17,2
54540,1714,300,2024-11-23T13:31:12Z,369.43,1
54541,4950,342,2024-02-05T16:50:12Z,579.69,2
54542,1589,370,2024-10-19T16:08:25Z,1750.62,2
54543,7255,563,2023-08-08T06:16:03Z,801.26,3
54544,4037,729,2024-12-01T10:05:43Z,167.83,1
54545,5830,617,2024-09-01T15:39:06Z,601.14,3
54546,3954,127,2024-09-17T19:41:54Z,458.7,1
54547,4863,121,2024-11-17T13:46:07Z,200.34,2
54548,4987,381,2024-12-13T14:46:47Z,139.13,1
54549,1226,654,2024-12-28T18:22:49Z,161.23,2
54550,5245,113,2024-07-13T10:30:35Z,1405.31,5
54551,6346,655,2024-10-19T09:57:13Z,611.35,2
54552,3344,578,2024-11-28T18:53:32Z,328.35,1
54553,3908,450,2024-10-09T15:28:54Z,3683.1,4
54554,4676,271,2024-04-27T21:44:30Z,446.36,2
54555,5692,283,2024-08-02T04:39:13Z,805.12,3
54556,4517,206,2024-12-22T15:40:43Z,153.01,2
54557,4252,63,2024-11-18T18:59:52Z,237.82,2
54558,2919,206,2024-10-01T19:04:34Z,459.61,5
54559,5880,523,2024-10-12T13:01:46Z,545.45,2
54560,6884,338,2024-12-26T15:05:14Z,206.99,2
54561,7399,372,2024-06-29T17:28:56Z,1225.29,1
54562,7228,661,2024-12-19T07:09:28Z,1061.53,4
54563,1670,666,2024-11-26T09:30:19Z,200.36,1
54564,1213,366,2024-09-05T17:35:36Z,367.14,1
54565,6772,63,2024-12-19T14:23:41Z,140.32,1
54566,7057,743,2024-12-11T10:36:11Z,323.27,3
54567,5576,31,2024-12-18T10:27:26Z,387.77,5
54568,5098,585,2024-09-11T10:25:21Z,200.9,1
54569,1101,466,2024-10-04T05:07:50Z,836.14,3
